"hill0","hill1","hill2","Nu","M","Jm","Sm","J","timesteps"
329,33.6543235021431,4.02952838399793,0.223211223492399,0.579079983802512,10000,1000,1000,1000
184,9.17213206787793,2.14602406122179,0.000378675386309624,0.407278356235474,10000,1000,1000,1000
355,23.3600133445549,3.02947680935509,0.373895869357511,0.304285892564803,10000,1000,1000,1000
248,12.7053781061979,2.37766893337774,0.107138803275302,0.362324470560998,10000,1000,1000,1000
298,18.6635672944197,2.80943069696361,0.248772564064711,0.41733996248804,10000,1000,1000,1000
337,31.9196664256998,3.80060505632505,0.146641059033573,0.570542089641094,10000,1000,1000,1000
442,45.132069856138,4.29074058182441,0.558012842573225,0.4662236595992,10000,1000,1000,1000
238,10.4076707970745,2.1724490017597,0.242986247409135,0.189024646393955,10000,1000,1000,1000
235,20.7492674748814,3.26718375294866,0.0091594145167619,0.550861931405962,10000,1000,1000,1000
59,1.75803424218716,1.16857377907411,0.0679639030247927,0.0134575209114701,10000,1000,1000,1000
322,20.5535870970106,2.88705272335688,0.290354246925563,0.34312153221108,10000,1000,1000,1000
207,9.51325980824227,2.12811236433285,0.0594104468822479,0.343532417854294,10000,1000,1000,1000
461,50.9344565646857,4.58951387868996,0.539729501539841,0.393603057414293,10000,1000,1000,1000
419,34.7325408004831,3.64774459951425,0.53127698879689,0.217466862592846,10000,1000,1000,1000
188,6.18739268288665,1.76230086000281,0.20237504420802,0.106758243078366,10000,1000,1000,1000
438,36.1875595030494,3.67633542884466,0.591268860502169,0.204396291123703,10000,1000,1000,1000
344,27.9283080791165,3.45721694036308,0.25825251750648,0.539001196017489,10000,1000,1000,1000
424,36.495572737683,3.76123669462532,0.548048906028271,0.220534875523299,10000,1000,1000,1000
193,7.49087628933445,1.91631087161482,0.139371758932248,0.173315880540758,10000,1000,1000,1000
318,26.4885639812267,3.44314676068757,0.168949989555404,0.573547862051055,10000,1000,1000,1000
232,8.6389488515761,1.98199555240196,0.262274714140221,0.107117500388995,10000,1000,1000,1000
314,17.8078216669788,2.69181902362344,0.294365668483078,0.263108289241791,10000,1000,1000,1000
340,28.3285795169818,3.48356800969831,0.241117564402521,0.549128357693553,10000,1000,1000,1000
361,26.810389411967,3.27463013052684,0.345484857307747,0.347670941753313,10000,1000,1000,1000
488,57.4707609158271,4.89831106234569,0.559717625146732,0.59599477685988,10000,1000,1000,1000
375,33.509932440949,3.75866371987442,0.329257941339165,0.522309096716344,10000,1000,1000,1000
232,20.6038349279092,3.25592904679425,0.000357640581205487,0.590864940639585,10000,1000,1000,1000
277,21.6837399246853,3.18899922826222,0.111692817136645,0.503380466205999,10000,1000,1000,1000
398,31.1213158074294,3.47306637029843,0.490561625501141,0.35525011732243,10000,1000,1000,1000
268,22.9059809468487,3.32920511898584,0.0587166620884091,0.58561731968075,10000,1000,1000,1000
289,24.1170432777783,3.36632330168995,0.142219048412517,0.595937356632203,10000,1000,1000,1000
438,51.0826214990902,4.74788719020035,0.42149878484197,0.587390039395541,10000,1000,1000,1000
364,31.9380440422748,3.68666312747015,0.300340203288943,0.503499386273324,10000,1000,1000,1000
196,8.21116605642535,2.00362254956963,0.130863664951175,0.251277006464079,10000,1000,1000,1000
406,31.2558281009785,3.44787162884362,0.519641803856939,0.260248775035143,10000,1000,1000,1000
467,53.3279424750185,4.70982752611598,0.556235474674031,0.440514322835952,10000,1000,1000,1000
196,7.52355348279927,1.91116156577644,0.125894084433094,0.272322234883904,10000,1000,1000,1000
241,10.7864584239028,2.19843032075101,0.262961172312498,0.159227764885873,10000,1000,1000,1000
265,10.7732846623915,2.14789549199697,0.356960996612906,0.058166387071833,10000,1000,1000,1000
395,30.7881115488366,3.46006394198175,0.505187053279951,0.238648685999215,10000,1000,1000,1000
272,12.8243428219876,2.3349974081529,0.22339037633501,0.220205770712346,10000,1000,1000,1000
337,18.5915881608201,2.69252930818157,0.397209821781144,0.16099616792053,10000,1000,1000,1000
336,29.6959008711048,3.61621801455174,0.224828217504546,0.562506730528548,10000,1000,1000,1000
337,19.9456375094103,2.81052033973576,0.40856795492582,0.104267271794379,10000,1000,1000,1000
440,42.2089587458256,4.08650309756934,0.496169223217294,0.367538690753281,10000,1000,1000,1000
436,45.9329293866639,4.38008637530331,0.454370111273602,0.568783584795892,10000,1000,1000,1000
90,2.45100235683758,1.29388870486916,0.122601878922433,0.0069461106788367,10000,1000,1000,1000
440,51.7926852672981,4.76930854564704,0.443112861737609,0.573773834947497,10000,1000,1000,1000
366,22.269677731748,2.91735710784893,0.542338004428893,0.0826093347743154,10000,1000,1000,1000
142,4.36546774356104,1.56551361370638,0.183333484455943,0.0702073729131371,10000,1000,1000,1000
205,8.09748757990912,1.96504576591587,0.199402849003673,0.186669383989647,10000,1000,1000,1000
424,45.3641158324227,4.41567387599021,0.436922515137121,0.56078737671487,10000,1000,1000,1000
380,35.5028966498684,3.90753215898978,0.278540221508592,0.538263032119721,10000,1000,1000,1000
375,25.3140882743865,3.11592486881964,0.464237048663199,0.143041382543743,10000,1000,1000,1000
410,31.4929390400314,3.46054288996869,0.507714271405712,0.169494341081008,10000,1000,1000,1000
307,17.3125715261146,2.65705874225472,0.392895464552566,0.149638318223879,10000,1000,1000,1000
403,33.7010528219001,3.6333776605409,0.475491281971335,0.348921152343974,10000,1000,1000,1000
164,5.0285681767039,1.63840419431473,0.123192874202505,0.159003581944853,10000,1000,1000,1000
206,8.20401856313853,1.97607369964469,0.118785570887849,0.264410626608878,10000,1000,1000,1000
323,20.3265099920605,2.87705205737998,0.278382507758215,0.355414387676865,10000,1000,1000,1000
218,10.0039047871175,2.15961265187478,0.159770922968164,0.258034687349573,10000,1000,1000,1000
421,37.5291874517491,3.84964814215995,0.508478819718584,0.419801654107869,10000,1000,1000,1000
227,13.0946502209501,2.47473297631186,0.0942783168051392,0.379359798738733,10000,1000,1000,1000
416,44.4518845034063,4.37893556834204,0.371724072284996,0.584666464431211,10000,1000,1000,1000
422,36.0581003720262,3.73242958771595,0.565151875745505,0.248507170239463,10000,1000,1000,1000
403,34.3656333003904,3.68892069558299,0.430456491652876,0.399334229528904,10000,1000,1000,1000
313,21.231503692846,2.98657237062174,0.265251449961215,0.439698650501668,10000,1000,1000,1000
437,43.1355643613895,4.16962014760455,0.472775162290782,0.475756289390847,10000,1000,1000,1000
385,35.2358781082627,3.8476929233233,0.35951095065102,0.537273898394778,10000,1000,1000,1000
217,14.0901242395001,2.61130695913307,0.0227166232187301,0.49576920135878,10000,1000,1000,1000
380,30.0948917304869,3.45963300213122,0.440881207119673,0.277886195294559,10000,1000,1000,1000
207,7.8913197885266,1.94317382467129,0.190434719156474,0.22230082070455,10000,1000,1000,1000
393,28.7551054459764,3.31141178730149,0.554659645725042,0.0561302355956286,10000,1000,1000,1000
44,1.52394872081831,1.12204985043075,0.041135745216161,0.02246845504269,10000,1000,1000,1000
143,4.29223373041576,1.5538663302028,0.105201714579016,0.125272723473608,10000,1000,1000,1000
440,42.8550180761246,4.13612825306486,0.520474466728047,0.389973840443417,10000,1000,1000,1000
368,25.0263917134033,3.11571128572949,0.444813362555578,0.323509831074625,10000,1000,1000,1000
284,23.5992811511378,3.31820233070537,0.0869086579419672,0.590898218890652,10000,1000,1000,1000
369,28.4914156053934,3.38352224665886,0.406901297857985,0.398815605696291,10000,1000,1000,1000
241,15.6851424497934,2.7157382462849,0.0625482306350023,0.485403817333281,10000,1000,1000,1000
320,23.6087603652701,3.16927075080029,0.265026016021147,0.486518597463146,10000,1000,1000,1000
286,23.3221756131718,3.29413314886192,0.138563086465001,0.59598564170301,10000,1000,1000,1000
153,5.30948353845803,1.68966868976331,0.0611595465335995,0.23065977729857,10000,1000,1000,1000
189,9.71151847709427,2.19713581375321,0.0201831209007651,0.393977264128625,10000,1000,1000,1000
451,46.8053495677093,4.36288753348515,0.509189140610397,0.487821360211819,10000,1000,1000,1000
60,1.95750174784809,1.21264154558441,0.085655374545604,0.00615567597560585,10000,1000,1000,1000
166,5.12107770327245,1.64686042528523,0.241385114053264,0.0355676820036024,10000,1000,1000,1000
202,13.9056401911739,2.66074916053366,0.000512185133993626,0.501601775921881,10000,1000,1000,1000
282,19.0330339701657,2.89499282041784,0.158092865953222,0.461318977642804,10000,1000,1000,1000
172,9.1415437776307,2.15242621482936,0.00251535465940833,0.37726513389498,10000,1000,1000,1000
493,63.3391693613436,5.26282550575752,0.528361751697958,0.577286623930559,10000,1000,1000,1000
274,17.0323558640972,2.7526067185625,0.184711600514129,0.373753043683246,10000,1000,1000,1000
182,6.04285155190006,1.75292212117599,0.145910133747384,0.16777325682342,10000,1000,1000,1000
357,31.9609463312751,3.72867199618194,0.265094470186159,0.509710231795907,10000,1000,1000,1000
307,23.918612506666,3.27122369936151,0.167002284619957,0.543568852823228,10000,1000,1000,1000
451,46.4439299447881,4.3272060096237,0.480750045273453,0.499099729210138,10000,1000,1000,1000
420,45.244908039271,4.41590786649827,0.384168143989518,0.548477491736412,10000,1000,1000,1000
471,49.9899329739414,4.4566457501426,0.560614591185003,0.406918904185295,10000,1000,1000,1000
336,30.6108557785897,3.72675436961959,0.188975221803412,0.535744795342907,10000,1000,1000,1000
347,23.7620159678251,3.08250003082506,0.342294595157728,0.335150610376149,10000,1000,1000,1000
416,36.2143515674096,3.77540849919975,0.440930211916566,0.4464925813023,10000,1000,1000,1000
168,5.30943731902822,1.66818471475708,0.123311380902305,0.170075244829059,10000,1000,1000,1000
141,4.31337722729801,1.55774401281088,0.140969370910898,0.0940809245221317,10000,1000,1000,1000
320,20.2458637213302,2.87703550261816,0.31724522751756,0.365131673729047,10000,1000,1000,1000
410,41.3166537921107,4.18476577865936,0.374291504966095,0.555813186988234,10000,1000,1000,1000
204,13.3665682554059,2.54583780976483,0.00564126754179597,0.50240520243533,10000,1000,1000,1000
428,40.5721854118831,4.02110274721739,0.418691066326573,0.42032449292019,10000,1000,1000,1000
415,41.7858334008291,4.18529121256256,0.437757375603542,0.504678023513407,10000,1000,1000,1000
167,5.00815446928608,1.6301353338354,0.142337517114356,0.0964267176110297,10000,1000,1000,1000
367,29.4185193945629,3.45910644362358,0.38073072033003,0.386984228901565,10000,1000,1000,1000
350,34.2941551208429,3.98222335494363,0.239859408885241,0.563667803630233,10000,1000,1000,1000
93,2.81539064471358,1.36098862213512,0.00676084463484585,0.167243048502132,10000,1000,1000,1000
355,21.9236892406173,2.91716987847077,0.4267337072175,0.269012773549184,10000,1000,1000,1000
356,26.7902234439344,3.2863818907213,0.423500355239958,0.307482902705669,10000,1000,1000,1000
276,20.2320708402294,3.03670772295513,0.146726216236129,0.460124422051013,10000,1000,1000,1000
261,20.8113736857479,3.15477317180899,0.0329044771380722,0.564325121976435,10000,1000,1000,1000
315,19.7197312189873,2.84789938941042,0.290034337900579,0.272918185824528,10000,1000,1000,1000
288,23.6656595331208,3.306550276097,0.136703792866319,0.520152061991394,10000,1000,1000,1000
448,47.780230853498,4.43643913649148,0.457734449068084,0.534984482545406,10000,1000,1000,1000
311,16.2422527085686,2.55652476249889,0.394235978415236,0.188706737570465,10000,1000,1000,1000
307,20.2647462502068,2.92563617958729,0.173383704666048,0.442631983291358,10000,1000,1000,1000
102,2.77919890975947,1.34537352950673,0.035785324126482,0.108277636813,10000,1000,1000,1000
483,61.4375980721333,5.16854629466915,0.531058961804956,0.587711983826011,10000,1000,1000,1000
389,24.964542362115,3.05153431145188,0.509248270466924,0.181502697570249,10000,1000,1000,1000
95,2.85010186307557,1.36732316409519,0.0364200014155358,0.134846503520384,10000,1000,1000,1000
239,20.3215129731627,3.19860796581331,0.013023298792541,0.577627219213173,10000,1000,1000,1000
207,9.0643410715119,2.06780754501618,0.114721594797447,0.255537207238376,10000,1000,1000,1000
349,24.8424288802608,3.17037600659444,0.297541955066845,0.431107721384615,10000,1000,1000,1000
211,9.9750384392751,2.17828856224243,0.0314495572820306,0.394751124177128,10000,1000,1000,1000
468,51.3191297466155,4.58955600635193,0.5324170677457,0.540286632394418,10000,1000,1000,1000
197,6.30106748009714,1.76244373398378,0.241089147236198,0.0713700486347079,10000,1000,1000,1000
257,13.8289425816,2.46797798563639,0.273301686672494,0.138734310725704,10000,1000,1000,1000
491,59.7274164057541,5.03078842516198,0.573385444935411,0.573472038656473,10000,1000,1000,1000
226,8.06352817572774,1.92744332352905,0.338103681709617,0.0204421842936426,10000,1000,1000,1000
317,19.0625969256729,2.79120658278165,0.343153431639075,0.18766752560623,10000,1000,1000,1000
98,2.77915798638722,1.35153399107987,0.0682587205432355,0.095485060941428,10000,1000,1000,1000
209,7.4909354071321,1.89039490349532,0.279110949626192,0.0957495553884655,10000,1000,1000,1000
241,11.8302007522903,2.29933687124635,0.200622147275135,0.293082808284089,10000,1000,1000,1000
303,19.8161005538545,2.8959317950144,0.242395078064874,0.321950058219954,10000,1000,1000,1000
381,28.8673996861968,3.35956030074792,0.422068157466128,0.308245289186016,10000,1000,1000,1000
428,43.2092042741473,4.22033526343332,0.405961828026921,0.501457483833656,10000,1000,1000,1000
320,16.7328993435086,2.58121802516176,0.461927309352905,0.0279690643306822,10000,1000,1000,1000
238,12.317353688536,2.36288195986883,0.144797867210582,0.341057131486014,10000,1000,1000,1000
242,10.9026033157829,2.20504249116882,0.26303342320025,0.0996217334177345,10000,1000,1000,1000
187,5.91817024310509,1.72562553925797,0.171118063526228,0.136947968881577,10000,1000,1000,1000
498,57.6195306092524,4.81519289662743,0.582715471694246,0.483430681703612,10000,1000,1000,1000
184,6.28068836583061,1.78101368174709,0.257365176267922,0.0283185868989676,10000,1000,1000,1000
182,6.7734934095741,1.84426985356496,0.135910378256813,0.217138051148504,10000,1000,1000,1000
354,27.7936029520182,3.38299571036151,0.382583157811314,0.375057313777506,10000,1000,1000,1000
354,31.4062816057046,3.68625542801122,0.289451434649527,0.494901091000065,10000,1000,1000,1000
426,36.2224676809903,3.71849505068322,0.520140557410195,0.331733696814626,10000,1000,1000,1000
309,15.8274707729237,2.53205582676691,0.341532273776829,0.202529229596257,10000,1000,1000,1000
146,4.39353246371166,1.56554302425338,0.088124931184575,0.182980378204957,10000,1000,1000,1000
376,23.5399413724945,2.9783001054319,0.532164827361703,0.098722695093602,10000,1000,1000,1000
297,16.0329367208035,2.58063184190021,0.313550370326266,0.280835796520114,10000,1000,1000,1000
404,31.6523064625576,3.48626411936979,0.597053330764174,0.031883035087958,10000,1000,1000,1000
389,27.6143296890655,3.25177872296155,0.427103214617819,0.25951776704751,10000,1000,1000,1000
72,2.24481163144038,1.26774526433756,0.0592781951185316,0.0345896501094103,10000,1000,1000,1000
108,3.36378497447968,1.44386818061058,0.00495363995432854,0.174299320578575,10000,1000,1000,1000
384,39.0861618227577,4.16569467124337,0.277550793997943,0.596593981375918,10000,1000,1000,1000
223,15.1096141011395,2.71464715016345,0.0155505690257996,0.464973056456074,10000,1000,1000,1000
266,13.993031744683,2.46053304987995,0.20056143226102,0.372442538291216,10000,1000,1000,1000
353,32.57283144665,3.786501878105,0.282281852094457,0.500367784174159,10000,1000,1000,1000
366,23.6492883089503,3.01932367149766,0.521774423355237,0.082198685221374,10000,1000,1000,1000
440,42.7328359935602,4.11963417648512,0.520129844499752,0.439021753426641,10000,1000,1000,1000
326,18.3722429431538,2.70979210474977,0.32596114394255,0.251030493434519,10000,1000,1000,1000
345,35.8258311713769,4.11278912907577,0.202843459462747,0.573739792406559,10000,1000,1000,1000
299,14.6543976965817,2.45342178736688,0.293598562851548,0.256740141659975,10000,1000,1000,1000
308,19.4438943982878,2.84763987607075,0.218560399627313,0.391489418735728,10000,1000,1000,1000
201,8.1692893293101,1.98150070937724,0.152317345049232,0.198851478891447,10000,1000,1000,1000
281,13.886708396343,2.41537725777393,0.39498127377592,0.0353814270347357,10000,1000,1000,1000
360,23.8086867535266,3.06109954695733,0.370586017565802,0.317551396926865,10000,1000,1000,1000
173,6.9178190426111,1.87449154416864,0.0501175217796117,0.282654876401648,10000,1000,1000,1000
465,51.6460062562652,4.60961196286495,0.573553217528388,0.447748721670359,10000,1000,1000,1000
276,20.645836920267,3.06861421382109,0.104172863066196,0.532355057448149,10000,1000,1000,1000
106,2.9973842317945,1.38031940591052,0.0302852441556752,0.136463300837204,10000,1000,1000,1000
110,3.34547180338604,1.44039086446498,0.0603096089791507,0.131575688486919,10000,1000,1000,1000
279,12.7311413513042,2.31390425064214,0.401210967963561,0.00786891379393637,10000,1000,1000,1000
299,17.9435453291477,2.74489997584492,0.248455318948254,0.376995307020843,10000,1000,1000,1000
398,31.2377616565285,3.48582662892689,0.4520583210513,0.314037245465443,10000,1000,1000,1000
190,5.94133307804305,1.72564936185485,0.225997788459063,0.0593992993701249,10000,1000,1000,1000
158,4.54071016739626,1.57736170481252,0.0967491861898452,0.160611404059455,10000,1000,1000,1000
478,54.7914954298931,4.75131611456372,0.533706517657265,0.562522858427837,10000,1000,1000,1000
178,6.69188848450735,1.84411340559798,0.125795772951096,0.225236137770116,10000,1000,1000,1000
235,8.83590288163593,2.00434542087247,0.300111104222015,0.069101701118052,10000,1000,1000,1000
306,23.4457242992446,3.202746675549,0.208846737071872,0.522158637084067,10000,1000,1000,1000
402,32.4205178157525,3.55184269599079,0.53412811900489,0.202974368445575,10000,1000,1000,1000
332,19.9149699683852,2.81984039703359,0.384905573213473,0.194061701791361,10000,1000,1000,1000
419,34.2663769725824,3.63343046704127,0.515420982521027,0.374794178735465,10000,1000,1000,1000
187,5.81933319338106,1.71656138423509,0.261447487492114,0.0101592005230486,10000,1000,1000,1000
388,27.8875989348324,3.26379278832354,0.561468039220199,0.104334467556328,10000,1000,1000,1000
336,19.0967932792084,2.7370414771266,0.511026640702039,0.00870414306409657,10000,1000,1000,1000
313,18.02160492606,2.70958651709753,0.339324411051348,0.257402432709932,10000,1000,1000,1000
441,37.8805005996768,3.77674882354288,0.59041535211727,0.219829685753211,10000,1000,1000,1000
416,35.2517501076495,3.70351166976539,0.518709033401683,0.398181068245322,10000,1000,1000,1000
399,28.3161225930712,3.26402715670604,0.535629910742864,0.122544731805101,10000,1000,1000,1000
89,2.49198672483217,1.30274148918985,0.0916089087724686,0.0515801281202585,10000,1000,1000,1000
298,22.0673591187654,3.1130342745074,0.187803905038163,0.454936352418736,10000,1000,1000,1000
286,20.0228641104885,2.95536220919238,0.157114859204739,0.392492151539773,10000,1000,1000,1000
387,31.8519848443414,3.57748474202767,0.39100540545769,0.354162370646372,10000,1000,1000,1000
342,19.269389337672,2.73716134471268,0.380992386583239,0.24004802685231,10000,1000,1000,1000
302,14.460821313111,2.4232672427581,0.342662290250883,0.241386709548533,10000,1000,1000,1000
126,4.82907243592234,1.65491675768709,0.00483431629836559,0.249893072387204,10000,1000,1000,1000
113,3.30928294344913,1.43015276891877,0.0522716827690601,0.121037347381935,10000,1000,1000,1000
233,8.57129509157938,1.97097153128718,0.352794990548864,0.0329854183830321,10000,1000,1000,1000
442,42.0568577873687,4.07007033081531,0.579456386715174,0.309121408453211,10000,1000,1000,1000
450,51.2424973796456,4.68761719042975,0.493147339811549,0.469222667394206,10000,1000,1000,1000
374,26.468799000616,3.20541587065514,0.541782193165272,0.0308520257938653,10000,1000,1000,1000
169,5.31974870590289,1.67242538474145,0.227488822164014,0.0279209815431386,10000,1000,1000,1000
425,41.9088478341131,4.15175494681601,0.490167243685573,0.421324909105897,10000,1000,1000,1000
238,8.47382584456818,1.95455273969655,0.34296453371644,0.0395451680291444,10000,1000,1000,1000
228,9.04837408381171,2.03861960988977,0.182969485782087,0.213510089647025,10000,1000,1000,1000
475,53.7161833459316,4.69007954374905,0.56570227118209,0.473926868336275,10000,1000,1000,1000
398,28.6388046316032,3.28767843874736,0.578593878261745,0.164371966430917,10000,1000,1000,1000
400,36.991604096529,3.90927357878372,0.345797988306731,0.575107231875882,10000,1000,1000,1000
255,17.4496727090699,2.85428856857432,0.0666910432744771,0.463112437678501,10000,1000,1000,1000
325,15.9284081512736,2.50067518229927,0.465322101814672,0.0303498975466937,10000,1000,1000,1000
488,58.2133842392563,4.92116296923287,0.556877025542781,0.580470935907215,10000,1000,1000,1000
440,45.1385347045337,4.29096151865709,0.464188558375463,0.506691440474242,10000,1000,1000,1000
399,31.6101068567909,3.49917069654501,0.44191757356748,0.414343147119507,10000,1000,1000,1000
431,45.4116919601418,4.36197405497831,0.482788792764768,0.532769677927718,10000,1000,1000,1000
439,39.762093158338,3.92677352726374,0.566661123605445,0.274383409833536,10000,1000,1000,1000
370,26.8550664127473,3.25133467288329,0.369674067478627,0.381407154165208,10000,1000,1000,1000
359,23.4411261507768,3.01923251109574,0.466017726296559,0.17054696730338,10000,1000,1000,1000
292,13.7778347087928,2.37869828115266,0.387169269612059,0.137929659616202,10000,1000,1000,1000
75,2.21123483531031,1.25648661213515,0.0492923924233764,0.0972416727337986,10000,1000,1000,1000
212,8.77472389102462,2.0326607936321,0.160992729803547,0.252334511652589,10000,1000,1000,1000
335,23.0045945111864,3.07100784335408,0.309773690393195,0.429796714894474,10000,1000,1000,1000
469,49.7824624093081,4.45644714208044,0.555017194105312,0.331901542330161,10000,1000,1000,1000
191,7.40057335531984,1.91092052863705,0.119937500730157,0.23534175097011,10000,1000,1000,1000
267,10.8100849784687,2.14791394597569,0.404877224564552,0.0346946334466338,10000,1000,1000,1000
251,15.1584346413741,2.61279433128144,0.109021839452907,0.42943524629809,10000,1000,1000,1000
422,33.9261641957008,3.59267668783964,0.570781746692955,0.191854775045067,10000,1000,1000,1000
362,24.6923855202739,3.11538126035872,0.428744917083532,0.209895475488156,10000,1000,1000,1000
322,18.3321960796205,2.71854373049449,0.400565014360473,0.127903847163543,10000,1000,1000,1000
306,17.0831645517064,2.6398458330034,0.324414097191766,0.186900741141289,10000,1000,1000,1000
212,11.4006558981453,2.3472525409009,0.0689449049066752,0.351132969511673,10000,1000,1000,1000
240,22.0410411274747,3.39981097051008,0.00297600226476789,0.587589025916532,10000,1000,1000,1000
387,30.4598606188208,3.47246336551158,0.43227259889245,0.374132063845173,10000,1000,1000,1000
197,6.56488229132142,1.79555134199506,0.280742632085457,0.0334745256230235,10000,1000,1000,1000
285,13.7949035576403,2.39329494488245,0.377889632480219,0.0946282588876784,10000,1000,1000,1000
203,8.58795734778845,2.0267367106874,0.108695073192939,0.261813646461815,10000,1000,1000,1000
321,19.4459910666196,2.81926800525517,0.420396431023255,0.124828837858513,10000,1000,1000,1000
339,25.7005361368015,3.27360102660135,0.241643695347011,0.461959556490183,10000,1000,1000,1000
157,5.04885842934039,1.64678991242371,0.0951525546144694,0.153898331522942,10000,1000,1000,1000
432,46.4980015569578,4.43529787460525,0.448528890218586,0.513975783716887,10000,1000,1000,1000
297,20.5463267757329,2.98573416217318,0.164196215663105,0.456463347282261,10000,1000,1000,1000
141,3.65482580434247,1.45807452510512,0.189968697354197,0.0185806925408542,10000,1000,1000,1000
313,18.3841367172788,2.74530689785816,0.260285677341744,0.318419110542163,10000,1000,1000,1000
437,45.7986786800109,4.37981779957953,0.475720657920465,0.509690714953467,10000,1000,1000,1000
188,6.02228797055623,1.73925747619825,0.201943364460021,0.109837695211172,10000,1000,1000,1000
465,46.5282469948137,4.25731193324534,0.593181971646845,0.415942720184103,10000,1000,1000,1000
243,13.3027470662454,2.45213433772758,0.112432048888877,0.435342084942386,10000,1000,1000,1000
340,24.8226630186708,3.21493788740009,0.269937996380031,0.444781261961907,10000,1000,1000,1000
308,16.1006903655575,2.55635484250302,0.395893534272909,0.129953609034419,10000,1000,1000,1000
487,56.9859385443054,4.87685930260911,0.576403808360919,0.555255174776539,10000,1000,1000,1000
393,31.197518810983,3.49872996102424,0.399992538476363,0.418425625283271,10000,1000,1000,1000
296,19.7208595529142,2.91511194029854,0.179549184953794,0.43537289374508,10000,1000,1000,1000
398,39.87335623478,4.13349536635169,0.349373093107715,0.585046036262065,10000,1000,1000,1000
481,61.3537023127483,5.21403618541111,0.552072830451652,0.542754953820258,10000,1000,1000,1000
372,31.7455600731142,3.63147764825518,0.382658246392384,0.340212543401867,10000,1000,1000,1000
421,36.2106527938478,3.74677777111697,0.494634189968929,0.321723177842796,10000,1000,1000,1000
290,24.6569796985037,3.4038381679182,0.110658657923341,0.583175264904276,10000,1000,1000,1000
287,19.0063338542798,2.90422448493583,0.171793622849509,0.406610583001748,10000,1000,1000,1000
198,7.05979370154366,1.85943421135816,0.160975851025432,0.184872868470848,10000,1000,1000,1000
335,22.3933087714923,3.01828476913146,0.313744565052912,0.316916597122327,10000,1000,1000,1000
476,53.4350906334571,4.65038412172844,0.553171794069931,0.447912525571883,10000,1000,1000,1000
278,13.8546960049847,2.42272711855376,0.214485232438892,0.269834665255621,10000,1000,1000,1000
199,6.49598685508896,1.7859758035998,0.1962376691401,0.0771727473009378,10000,1000,1000,1000
464,51.831875768149,4.62924385930801,0.541571944858879,0.501443523634225,10000,1000,1000,1000
170,6.11564339910805,1.77618631483967,0.0485057435464114,0.251911524916068,10000,1000,1000,1000
388,29.8619017608203,3.40936210834962,0.534219667129219,0.0844965848140418,10000,1000,1000,1000
32,1.46261216019941,1.11490426317092,0.0173808258958161,0.0372904621995985,10000,1000,1000,1000
391,28.1555896440055,3.27561696245497,0.564862537337467,0.0638336446601897,10000,1000,1000,1000
197,9.61659438840606,2.16532705099779,0.0587639506906271,0.376507709221914,10000,1000,1000,1000
480,61.3339523130696,5.19140718283097,0.51488272449933,0.576723913382739,10000,1000,1000,1000
302,16.3613334828225,2.58918445867925,0.330934295151383,0.204848370328546,10000,1000,1000,1000
356,25.3658811173492,3.18205828257957,0.374622921366245,0.384841527650133,10000,1000,1000,1000
481,54.1733145719194,4.69038751981687,0.593733770633116,0.397399281989783,10000,1000,1000,1000
452,41.6098459572018,3.99020006863161,0.566330396616831,0.31062252712436,10000,1000,1000,1000
234,9.23205803957286,2.03890225502591,0.20863951141946,0.159447759808972,10000,1000,1000,1000
324,31.5873427139853,3.87332672285581,0.188167475676164,0.549695387575775,10000,1000,1000,1000
231,8.26317409759092,1.94358171011866,0.281960375234485,0.0691031312104314,10000,1000,1000,1000
315,18.1720930750598,2.71848460794019,0.411985769541934,0.13149170097895,10000,1000,1000,1000
221,9.21476092884677,2.06206825445923,0.191113060293719,0.268720064498484,10000,1000,1000,1000
437,45.16250551651,4.32589567669985,0.48300916752778,0.423693656874821,10000,1000,1000,1000
346,24.4573004661814,3.14792079831277,0.375510911503807,0.357913937978446,10000,1000,1000,1000
348,22.3217520156733,2.96728861035947,0.399739374686033,0.326237564859912,10000,1000,1000,1000
132,4.14614421919176,1.54599648749598,0.0455155958421528,0.175120941968635,10000,1000,1000,1000
301,21.0733397229247,3.01702810663387,0.227447633771226,0.412500019697472,10000,1000,1000,1000
466,50.4585670820721,4.51308342886026,0.559974053967744,0.55068588280119,10000,1000,1000,1000
377,27.1637849184112,3.25160954672571,0.449192532291636,0.203843273269013,10000,1000,1000,1000
341,19.6191319790616,2.77343273316255,0.486142118275166,0.0551280979067087,10000,1000,1000,1000
424,36.5777561049171,3.76137816896125,0.551961607346311,0.252619447465986,10000,1000,1000,1000
199,10.8404428462925,2.318324500517,0.0274099904112518,0.426667023589835,10000,1000,1000,1000
368,24.3927320382444,3.07225325198014,0.444889575010166,0.223964581266046,10000,1000,1000,1000
411,37.381388464144,3.86470442740552,0.47459235121496,0.362325330963358,10000,1000,1000,1000
279,17.722194551896,2.7809294978754,0.131808354891837,0.444429542776197,10000,1000,1000,1000
308,22.4514378251245,3.11340257540666,0.219758318178356,0.450579469604418,10000,1000,1000,1000
249,11.815228978545,2.27884909005558,0.248881262820214,0.193353168759495,10000,1000,1000,1000
186,8.48933656002435,2.04955832018201,0.0486907909624279,0.30103571517393,10000,1000,1000,1000
220,12.3033074570422,2.41362831089466,0.0516955683007836,0.426779767172411,10000,1000,1000,1000
